label,text
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
ham,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke 
ham,Yunny... I'm goin to be late
ham,Happy birthday to you....dear.with lots of love.rakhesh NRI
ham,Near kalainar tv office.thenampet
ham,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
ham,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK."
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
ham,If you're not in my car in an hour and a half I'm going apeshit
ham,Jesus armand really is trying to tell everybody he can find
ham,Minimum walk is 3miles a day.
ham,Do u knw dis no. &lt;#&gt; ?
ham,Watching telugu movie..wat abt u?
ham,Haf u found him? I feel so stupid da v cam was working.
ham,Am i that much bad to avoid like this?
ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
ham,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt; 
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
ham,Be happy there. I will come after noon
spam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth å£350! To Claim, Call London 02072069400. Bx 526, SW73SS"
ham,Good morning pookie pie! Lol hope I didn't wake u up
ham,Babe ? I lost you ... :-(
ham,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
ham,Ugh fuck it I'm resubbing to eve
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
ham,"Sorry, I'll call later"
ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
ham,"\Gimme a few\"" was  &lt;#&gt;  minutes ago"""
spam,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
ham,I'm hungry buy smth home...
ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
ham,No no. I will check all rooms befor activities
spam,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
ham,I'm at home. Please call
ham,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?"
ham,R Ì_ comin back for dinner?
spam,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
ham,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
ham,I doubt you could handle 5 times per night in any case...
ham,You want to go? 
ham,Tell dear what happen to you. Why you talking to me like an alian
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
ham,"Aight, we'll head out in a few"
ham,Does she usually take fifteen fucking minutes to respond to a yes or no question
spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
spam,"Think ur smart ? Win å£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
ham,"K, text me when you're on the way"
ham,They don't put that stuff on the roads to keep it from getting slippery over there?
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
ham,K.then any other special?
ham,"Oops, I'll let you know when my roommate's done"
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
ham,What's your room number again? Wanna make sure I'm knocking on the right door
ham,I dont know why she.s not getting your messages
ham,Well welp is sort of a semiobscure internet thing
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
ham,But i have to. I like to have love and arrange.
ham,S.this will increase the chance of winning.
ham,But that's on ebay it might be less elsewhere.
ham,hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
ham,You all ready for * big day tomorrow?
ham,"Doing nothing, then u not having dinner w us?"
ham,Thank you princess! You are so sexy...
ham,You still coming tonight?
ham,"IÛ÷ve got some salt, you can rub it in my open wounds if you like!"
ham,Lemme know when you're here
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
ham,Hey i will be late... i'm at amk. Need to drink tea or coffee
ham,"What i mean was i left too early to check, cos i'm working a 9-6."
ham,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
ham,Oh yah... We never cancel leh... Haha 
ham,Hey! There's veggie pizza... :/
ham,You need to get up. Now.
ham,how tall are you princess?
ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
ham, what number do u live at? Is it 11?
ham,The new deus ex game comin early next yr
ham,Not from this campus. Are you in the library?
ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"
ham,"Come round, it's . "
ham,Rofl betta invest in some  anti aging products
ham,Oh really?? Did you make it on air? What's your talent?
ham,"Yes obviously, but you are the eggs-pert and the potato headÛ_ Speak soon! "
ham,"Alright omw, gotta change my order to a half8th"
ham,Why she wants to talk to me
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min
ham,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.
ham,Erutupalam thandiyachu
ham,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him
ham,Yeah sure I'll leave in a min
ham,K..k..i'm also fine:)when will you complete the course?
spam,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
ham,Have you always been saying welp?
ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
ham,Yup... How Ì_ noe leh...
ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
ham,You are gorgeous! keep those pix cumming :) thank you!
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
ham,Tension ah?what machi?any problem?
ham,You still at grand prix?
ham,Badrith is only for chennai:)i will surely pick for us:)no competition for him.
ham,Did u got that persons story
ham,Enjoy ur life. . Good night
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
ham,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
ham,God bless.get good sleep my dear...i will pray!
ham,Nothing. Can...
ham,Senthil group company Apnt 5pm.
ham,Wewa is 130. Iriver 255. All 128 mb.
ham,"Sorry, I'll call later"
ham,Also maaaan are you missing out
ham,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)"
ham,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
ham,Love you aathi..love u lot..
ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.
ham,"Come to mu, we're sorting out our narcotics situation"
ham,Mine here like all fr china then so noisy.
ham,I just saw ron burgundy captaining a party boat so yeah
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ "
ham,Am not interested to do like that.
ham,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
ham,Okie...
ham,Yeah I can still give you a ride
ham,Dear good morning now only i am up
ham,We will meet soon princess! Ttyl!
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
ham,When u wana see it then
ham,Aiyah u did ok already lar. E nydc at wheellock?
ham,But i juz remembered i gotta bathe my dog today..
spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
ham,K:)k:)good:)study well.
ham,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
ham,Ay wana meet on sat?Ì_ wkg on sat?
ham,Wake me up at  &lt;#&gt;  am morning:)
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
